date,path,orbit
2009-02-22,183,48843
2009-02-22,199,48844
2009-02-22,215,48845
2009-02-22,231,48846
2009-02-23,5,48861
2009-02-23,21,48862
2009-02-23,37,48863
2009-02-23,53,48864
2009-02-23,69,48865
2009-02-23,85,48866
2009-02-23,110,48853
2009-02-23,126,48854
2009-02-23,142,48855
2009-02-23,158,48856
2009-02-23,174,48857
2009-02-23,190,48858
2009-02-23,206,48859
2009-02-23,222,48860
2009-02-24,12,48876
2009-02-24,28,48877
2009-02-24,44,48878
2009-02-24,60,48879
2009-02-24,76,48880
2009-02-24,92,48881
2009-02-24,101,48867
2009-02-24,117,48868
2009-02-24,133,48869
2009-02-24,149,48870
2009-02-24,165,48871
2009-02-24,181,48872
2009-02-24,197,48873
2009-02-24,213,48874
2009-02-24,229,48875
2009-02-25,3,48890
2009-02-25,19,48891
2009-02-25,35,48892
2009-02-25,51,48893
2009-02-25,67,48894
2009-02-25,83,48895
2009-02-25,108,48882
2009-02-25,124,48883
2009-02-25,140,48884
2009-02-25,156,48885
2009-02-25,172,48886
2009-02-25,188,48887
2009-02-25,204,48888
2009-02-25,220,48889
2009-02-26,10,48905
2009-02-26,26,48906
2009-02-26,42,48907
2009-02-26,58,48908
2009-02-26,74,48909
2009-02-26,90,48910
2009-02-26,99,48896
2009-02-26,115,48897
2009-02-26,131,48898
2009-02-26,147,48899
2009-02-26,163,48900
2009-02-26,179,48901
2009-02-26,195,48902
2009-02-26,211,48903
2009-02-26,227,48904
2009-02-27,1,48919
2009-02-27,17,48920
2009-02-27,33,48921
2009-02-27,49,48922
2009-02-27,65,48923
2009-02-27,81,48924
2009-02-27,106,48911
2009-02-27,122,48912
2009-02-27,138,48913
2009-02-27,154,48914
2009-02-27,170,48915
2009-02-27,186,48916
2009-02-27,202,48917
2009-02-27,218,48918
2009-02-28,8,48934
2009-02-28,24,48935
2009-02-28,40,48936
2009-02-28,56,48937
2009-02-28,72,48938
2009-02-28,88,48939
2009-02-28,97,48925
2009-02-28,113,48926
2009-02-28,129,48927
2009-02-28,145,48928
2009-02-28,161,48929
2009-02-28,177,48930
2009-02-28,193,48931
2009-02-28,209,48932
2009-02-28,225,48933
2009-03-01,15,48949
2009-03-01,31,48950
2009-03-01,47,48951
2009-03-01,63,48952
2009-03-01,79,48953
2009-03-01,104,48940
2009-03-01,120,48941
2009-03-01,136,48942
2009-03-01,152,48943
2009-03-01,168,48944
2009-03-01,184,48945
2009-03-01,200,48946
2009-03-01,216,48947
2009-03-01,232,48948
2009-03-02,6,48963
2009-03-02,22,48964
2009-03-02,38,48965
2009-03-02,54,48966
2009-03-02,70,48967
2009-03-02,86,48968
2009-03-02,95,48954
2009-03-02,111,48955
2009-03-02,127,48956
2009-03-02,143,48957
2009-03-02,159,48958
2009-03-02,175,48959
2009-03-02,191,48960
2009-03-02,207,48961
2009-03-02,223,48962
2009-03-03,13,48978
2009-03-03,29,48979
2009-03-03,45,48980
2009-03-03,61,48981
2009-03-03,77,48982
2009-03-03,93,48983
2009-03-03,102,48969
2009-03-03,118,48970
2009-03-03,134,48971
2009-03-03,150,48972
2009-03-03,166,48973
2009-03-03,182,48974
2009-03-03,198,48975
2009-03-03,214,48976
2009-03-03,230,48977
2009-03-04,4,48992
2009-03-04,20,48993
2009-03-04,36,48994
2009-03-04,52,48995
2009-03-04,68,48996
2009-03-04,84,48997
2009-03-04,109,48984
2009-03-04,125,48985
2009-03-04,141,48986
2009-03-04,157,48987
2009-03-04,173,48988
2009-03-04,189,48989
2009-03-04,205,48990
2009-03-04,221,48991
2009-03-05,11,49007
2009-03-05,27,49008
2009-03-05,43,49009
2009-03-05,59,49010
2009-03-05,75,49011
2009-03-05,91,49012
2009-03-05,100,48998
2009-03-05,116,48999
2009-03-05,132,49000
2009-03-05,148,49001
2009-03-05,164,49002
2009-03-05,180,49003
2009-03-05,196,49004
2009-03-05,212,49005
2009-03-05,228,49006
2009-03-06,2,49021
2009-03-06,18,49022
2009-03-06,34,49023
2009-03-06,50,49024
2009-03-06,82,49026
2009-03-06,107,49013
2009-03-06,123,49014
2009-03-06,139,49015
2009-03-06,155,49016
2009-03-06,171,49017
2009-03-06,187,49018
2009-03-06,203,49019
2009-03-06,219,49020
2009-03-07,9,49036
2009-03-07,25,49037
2009-03-07,41,49038
2009-03-07,57,49039
2009-03-07,73,49040
2009-03-07,89,49041
2009-03-07,98,49027
2009-03-07,114,49028
2009-03-07,130,49029
2009-03-07,146,49030
2009-03-07,162,49031
2009-03-07,178,49032
2009-03-07,194,49033
2009-03-07,210,49034
2009-03-07,226,49035
2009-03-08,16,49051
2009-03-08,32,49052
2009-03-08,48,49053
2009-03-08,64,49054
2009-03-08,80,49055
2009-03-08,105,49042
2009-03-08,121,49043
2009-03-08,137,49044
2009-03-08,153,49045
2009-03-08,169,49046
2009-03-08,185,49047
2009-03-08,201,49048
2009-03-08,217,49049
2009-03-08,233,49050
2009-03-09,7,49065
2009-03-09,23,49066
2009-03-09,39,49067
2009-03-09,55,49068
2009-03-09,71,49069
2009-03-09,87,49070
2009-03-09,96,49056
2009-03-09,112,49057
2009-03-09,128,49058
2009-03-09,144,49059
2009-03-09,160,49060
2009-03-09,176,49061
2009-03-09,192,49062
2009-03-09,208,49063
2009-03-09,224,49064
2009-03-10,14,49080
2009-03-10,30,49081
2009-03-10,46,49082
2009-03-10,62,49083
2009-03-10,78,49084
2009-03-10,94,49085
2009-03-10,103,49071
2009-03-10,119,49072
2009-03-10,135,49073
2009-03-10,151,49074
2009-03-10,167,49075
2009-03-10,183,49076
2009-03-10,199,49077
2009-03-10,215,49078
2009-03-10,231,49079
2009-03-11,5,49094
2009-03-11,21,49095
2009-03-11,37,49096
2009-03-11,53,49097
2009-03-11,69,49098
2009-03-11,85,49099
2009-03-11,110,49086
2009-03-11,126,49087
2009-03-11,142,49088
2009-03-11,158,49089
2009-03-11,174,49090
2009-03-11,190,49091
2009-03-11,206,49092
2009-03-11,222,49093
2009-03-12,12,49109
2009-03-12,28,49110
2009-03-12,44,49111
2009-03-12,60,49112
2009-03-12,76,49113
2009-03-12,92,49114
2009-03-12,101,49100
2009-03-12,117,49101
2009-03-12,133,49102
2009-03-12,149,49103
2009-03-12,165,49104
2009-03-12,181,49105
2009-03-12,197,49106
2009-03-12,213,49107
2009-03-12,229,49108
2009-03-13,3,49123
2009-03-13,19,49124
2009-03-13,35,49125
2009-03-13,51,49126
2009-03-13,67,49127
2009-03-13,83,49128
2009-03-13,108,49115
2009-03-13,124,49116
2009-03-13,140,49117
2009-03-13,156,49118
2009-03-13,172,49119
2009-03-13,188,49120
2009-03-13,204,49121
2009-03-13,220,49122
2009-03-14,10,49138
2009-03-14,26,49139
2009-03-14,42,49140
2009-03-14,58,49141
2009-03-14,74,49142
2009-03-14,90,49143
2009-03-14,99,49129
2009-03-14,115,49130
2009-03-14,131,49131
2009-03-14,147,49132
2009-03-14,163,49133
2009-03-14,179,49134
2009-03-14,195,49135
2009-03-14,211,49136
2009-03-14,227,49137
2009-03-15,1,49152
2009-03-15,17,49153
2009-03-15,33,49154
2009-03-15,49,49155
2009-03-15,65,49156
2009-03-15,81,49157
2009-03-15,106,49144
2009-03-15,122,49145
2009-03-15,138,49146
2009-03-15,154,49147
2009-03-15,170,49148
2009-03-15,186,49149
2009-03-15,202,49150
2009-03-15,218,49151
2009-03-16,8,49167
2009-03-16,24,49168
2009-03-16,40,49169
2009-03-16,56,49170
2009-03-16,72,49171
2009-03-16,88,49172
2009-03-16,97,49158
2009-03-16,113,49159
2009-03-16,129,49160
2009-03-16,145,49161
2009-03-16,161,49162
2009-03-16,177,49163
2009-03-16,193,49164
2009-03-16,209,49165
2009-03-16,225,49166
2009-03-17,15,49182
2009-03-17,31,49183
2009-03-17,47,49184
2009-03-17,63,49185
2009-03-17,79,49186
2009-03-17,104,49173
2009-03-17,120,49174
2009-03-17,136,49175
2009-03-17,152,49176
2009-03-17,168,49177
2009-03-17,184,49178
2009-03-17,200,49179
2009-03-17,216,49180
2009-03-17,232,49181
2009-03-18,6,49196
2009-03-18,22,49197
2009-03-18,38,49198
2009-03-18,54,49199
2009-03-18,70,49200
2009-03-18,86,49201
2009-03-18,95,49187
2009-03-18,127,49189
2009-03-18,143,49190
2009-03-18,159,49191
2009-03-18,175,49192
2009-03-18,191,49193
2009-03-18,207,49194
2009-03-18,223,49195
2009-03-19,13,49211
2009-03-19,29,49212
2009-03-19,45,49213
2009-03-19,61,49214
2009-03-19,77,49215
2009-03-19,93,49216
2009-03-19,102,49202
2009-03-19,118,49203
2009-03-19,134,49204
2009-03-19,150,49205
2009-03-19,166,49206
2009-03-19,182,49207
2009-03-19,198,49208
2009-03-19,214,49209
2009-03-19,230,49210
2009-03-20,4,49225
2009-03-20,20,49226
2009-03-20,36,49227
2009-03-20,52,49228
2009-03-20,68,49229
2009-03-20,84,49230
2009-03-20,109,49217
2009-03-20,125,49218
2009-03-20,141,49219
2009-03-20,157,49220
2009-03-20,173,49221
2009-03-20,189,49222
2009-03-20,205,49223
2009-03-20,221,49224
2009-03-21,11,49240
2009-03-21,27,49241
2009-03-21,43,49242
2009-03-21,59,49243
2009-03-21,75,49244
2009-03-21,91,49245
2009-03-21,100,49231
2009-03-21,116,49232
2009-03-21,132,49233
2009-03-21,148,49234
2009-03-21,164,49235
2009-03-21,180,49236
2009-03-21,196,49237
2009-03-21,212,49238
2009-03-21,228,49239
2009-03-22,2,49254
2009-03-22,18,49255
2009-03-22,34,49256
2009-03-22,50,49257
2009-03-22,66,49258
2009-03-22,82,49259
2009-03-22,107,49246
2009-03-22,123,49247
2009-03-22,139,49248
2009-03-22,155,49249
2009-03-22,171,49250
2009-03-22,187,49251
2009-03-22,203,49252
2009-03-22,219,49253
2009-03-23,9,49269
2009-03-23,25,49270
2009-03-23,41,49271
2009-03-23,57,49272
2009-03-23,73,49273
2009-03-23,89,49274
2009-03-23,98,49260
2009-03-23,114,49261
2009-03-23,130,49262
2009-03-23,146,49263
2009-03-23,162,49264
2009-03-23,178,49265
2009-03-23,194,49266
2009-03-23,210,49267
2009-03-23,226,49268
2009-03-24,16,49284
2009-03-24,32,49285
2009-03-24,48,49286
2009-03-24,64,49287
2009-03-24,80,49288
2009-03-24,105,49275
2009-03-24,121,49276
2009-03-24,137,49277
2009-03-24,153,49278
2009-03-24,169,49279
2009-03-24,185,49280
2009-03-24,201,49281
2009-03-24,217,49282
2009-03-24,233,49283
2009-03-25,7,49298
2009-03-25,23,49299
2009-03-25,39,49300
2009-03-25,55,49301
2009-03-25,71,49302
2009-03-25,87,49303
2009-03-25,96,49289
2009-03-25,112,49290
2009-03-25,128,49291
2009-03-25,144,49292
2009-03-25,160,49293
2009-03-25,176,49294
2009-03-25,192,49295
2009-03-25,208,49296
2009-03-25,224,49297
2009-03-26,14,49313
2009-03-26,30,49314
2009-03-26,46,49315
2009-03-26,62,49316
2009-03-26,78,49317
2009-03-26,94,49318
2009-03-26,103,49304
2009-03-26,119,49305
2009-03-26,135,49306
2009-03-26,151,49307
2009-03-26,167,49308
2009-03-26,183,49309
2009-03-26,199,49310
2009-03-26,215,49311
2009-03-26,231,49312
2009-03-27,5,49327
2009-03-27,21,49328
2009-03-27,37,49329
2009-03-27,53,49330
2009-03-27,69,49331
2009-03-27,85,49332
2009-03-27,110,49319
2009-03-27,126,49320
2009-03-27,142,49321
2009-03-27,158,49322
2009-03-27,174,49323
2009-03-27,190,49324
2009-03-27,206,49325
2009-03-27,222,49326
2009-03-28,12,49342
2009-03-28,28,49343
2009-03-28,44,49344
2009-03-28,60,49345
2009-03-28,76,49346
2009-03-28,92,49347
2009-03-28,101,49333
2009-03-28,117,49334
2009-03-28,133,49335
2009-03-28,149,49336
2009-03-28,165,49337
2009-03-28,181,49338
2009-03-28,197,49339
2009-03-28,213,49340
2009-03-28,229,49341
2009-03-29,3,49356
2009-03-29,19,49357
2009-03-29,51,49359
2009-03-29,67,49360
2009-03-29,83,49361
2009-03-29,108,49348
2009-03-29,124,49349
2009-03-29,140,49350
2009-03-29,156,49351
2009-03-29,172,49352
2009-03-29,188,49353
2009-03-29,204,49354
2009-03-29,220,49355
2009-03-30,10,49371
2009-03-30,26,49372
2009-03-30,42,49373
2009-03-30,58,49374
2009-03-30,74,49375
2009-03-30,90,49376
2009-03-30,99,49362
2009-03-30,115,49363
2009-03-30,131,49364
2009-03-30,147,49365
2009-03-30,163,49366
2009-03-30,179,49367
2009-03-30,195,49368
2009-03-30,211,49369
2009-03-30,227,49370
2009-03-31,1,49385
2009-03-31,17,49386
2009-03-31,33,49387
2009-03-31,49,49388
2009-03-31,65,49389
2009-03-31,81,49390
2009-03-31,106,49377
2009-03-31,122,49378
2009-03-31,138,49379
2009-03-31,154,49380
2009-03-31,170,49381
2009-03-31,186,49382
2009-03-31,202,49383
2009-03-31,218,49384
2009-04-01,8,49400
2009-04-01,24,49401
2009-04-01,40,49402
2009-04-01,56,49403
2009-04-01,72,49404
2009-04-01,88,49405
2009-04-01,97,49391
2009-04-01,113,49392
2009-04-01,129,49393
2009-04-01,145,49394
2009-04-01,161,49395
2009-04-01,177,49396
2009-04-01,193,49397
2009-04-01,209,49398
2009-04-01,225,49399
2009-04-02,15,49415
2009-04-02,31,49416
2009-04-02,47,49417
2009-04-02,63,49418
2009-04-02,79,49419
2009-04-02,95,49420
2009-04-02,104,49406
2009-04-02,120,49407
2009-04-02,136,49408
2009-04-02,152,49409
2009-04-02,168,49410
2009-04-02,184,49411
2009-04-02,200,49412
2009-04-02,216,49413
2009-04-02,232,49414
2009-04-03,6,49429
2009-04-03,22,49430
2009-04-03,38,49431
2009-04-03,54,49432
2009-04-03,70,49433
2009-04-03,86,49434
2009-04-03,111,49421
2009-04-03,127,49422
2009-04-03,143,49423
2009-04-03,159,49424
2009-04-03,175,49425
2009-04-03,191,49426
2009-04-03,207,49427
2009-04-03,223,49428
2009-04-04,13,49444
2009-04-04,29,49445
2009-04-04,45,49446
2009-04-04,61,49447
2009-04-04,77,49448
2009-04-04,93,49449
2009-04-04,102,49435
2009-04-04,118,49436
2009-04-04,134,49437
2009-04-04,150,49438
2009-04-04,166,49439
2009-04-04,182,49440
2009-04-04,198,49441
2009-04-04,214,49442
2009-04-04,230,49443
2009-04-05,4,49458
2009-04-05,20,49459
2009-04-05,36,49460
2009-04-05,52,49461
2009-04-05,68,49462
2009-04-05,84,49463
2009-04-05,109,49450
2009-04-05,125,49451
2009-04-05,141,49452
2009-04-05,157,49453
2009-04-05,173,49454
2009-04-05,189,49455
2009-04-05,205,49456
2009-04-05,221,49457
2009-04-06,11,49473
2009-04-06,27,49474
2009-04-06,43,49475
2009-04-06,59,49476
2009-04-06,75,49477
2009-04-06,91,49478
2009-04-06,100,49464
2009-04-06,116,49465
2009-04-06,132,49466
2009-04-06,148,49467
2009-04-06,164,49468
2009-04-06,180,49469
2009-04-06,196,49470
2009-04-06,212,49471
2009-04-06,228,49472
2009-04-07,2,49487
2009-04-07,18,49488
2009-04-07,34,49489
2009-04-07,50,49490
2009-04-07,66,49491
2009-04-07,82,49492
2009-04-07,107,49479
2009-04-07,123,49480
2009-04-07,139,49481
2009-04-07,155,49482
2009-04-07,171,49483
2009-04-07,187,49484
2009-04-07,203,49485
2009-04-07,219,49486
2009-04-08,9,49502
2009-04-08,25,49503
2009-04-08,41,49504
2009-04-08,57,49505
2009-04-08,89,49507
2009-04-08,98,49493
2009-04-08,114,49494
2009-04-08,130,49495
2009-04-08,146,49496
2009-04-08,162,49497
2009-04-08,178,49498
2009-04-08,194,49499
2009-04-08,210,49500
2009-04-08,226,49501
2009-04-09,16,49517
2009-04-09,32,49518
2009-04-09,48,49519
2009-04-09,64,49520
2009-04-09,80,49521
2009-04-09,105,49508
2009-04-09,121,49509
2009-04-09,137,49510
2009-04-09,153,49511
2009-04-09,169,49512
2009-04-09,185,49513
2009-04-09,201,49514
2009-04-09,217,49515
2009-04-09,233,49516
2009-04-10,7,49531
2009-04-10,23,49532
2009-04-10,39,49533
2009-04-10,55,49534
2009-04-10,71,49535
2009-04-10,87,49536
2009-04-10,96,49522
2009-04-10,112,49523
2009-04-10,128,49524
2009-04-10,144,49525
2009-04-10,160,49526
2009-04-10,176,49527
2009-04-10,192,49528
2009-04-10,208,49529
2009-04-10,224,49530
2009-04-11,14,49546
2009-04-11,30,49547
2009-04-11,46,49548
2009-04-11,62,49549
2009-04-11,78,49550
2009-04-11,94,49551
2009-04-11,103,49537
2009-04-11,119,49538
2009-04-11,135,49539
2009-04-11,151,49540
2009-04-11,167,49541
2009-04-11,183,49542
2009-04-11,199,49543
2009-04-11,215,49544
2009-04-11,231,49545
2009-04-12,5,49560
2009-04-12,21,49561
2009-04-12,37,49562
2009-04-12,53,49563
2009-04-12,69,49564
2009-04-12,85,49565
2009-04-12,110,49552
2009-04-12,126,49553
2009-04-12,142,49554
2009-04-12,158,49555
2009-04-12,174,49556
2009-04-12,190,49557
2009-04-12,206,49558
2009-04-12,222,49559
2009-04-13,12,49575
2009-04-13,28,49576
2009-04-13,44,49577
2009-04-13,60,49578
2009-04-13,76,49579
2009-04-13,92,49580
2009-04-13,101,49566
2009-04-13,117,49567
2009-04-13,133,49568
2009-04-13,149,49569
2009-04-13,165,49570
2009-04-13,181,49571
2009-04-13,197,49572
2009-04-13,213,49573
2009-04-13,229,49574
2009-04-14,3,49589
2009-04-14,19,49590
2009-04-14,35,49591
2009-04-14,51,49592
2009-04-14,67,49593
2009-04-14,83,49594
2009-04-14,108,49581
2009-04-14,124,49582
2009-04-14,140,49583
2009-04-14,156,49584
2009-04-14,172,49585
2009-04-14,188,49586
2009-04-14,204,49587
2009-04-14,220,49588
2009-04-15,10,49604
2009-04-15,26,49605
2009-04-15,42,49606
2009-04-15,58,49607
2009-04-15,74,49608
2009-04-15,90,49609
2009-04-15,99,49595
2009-04-15,115,49596
2009-04-15,131,49597
2009-04-15,147,49598
2009-04-15,163,49599
2009-04-15,179,49600
2009-04-15,195,49601
2009-04-15,211,49602
2009-04-15,227,49603
2009-04-16,1,49618
2009-04-16,17,49619
2009-04-16,33,49620
2009-04-16,49,49621
2009-04-16,65,49622
2009-04-16,81,49623
2009-04-16,106,49610
2009-04-16,122,49611
2009-04-16,138,49612
2009-04-16,154,49613
2009-04-16,170,49614
2009-04-16,186,49615
2009-04-16,202,49616
2009-04-16,218,49617
2009-04-17,8,49633
2009-04-17,24,49634
2009-04-17,40,49635
2009-04-17,56,49636
2009-04-17,72,49637
2009-04-17,88,49638
2009-04-17,97,49624
2009-04-17,113,49625
2009-04-17,129,49626
2009-04-17,145,49627
2009-04-17,161,49628
2009-04-17,177,49629
2009-04-17,193,49630
2009-04-17,209,49631
2009-04-17,225,49632
2009-04-18,15,49648
2009-04-18,31,49649
2009-04-18,47,49650
2009-04-18,63,49651
2009-04-18,79,49652
2009-04-18,95,49653
2009-04-18,104,49639
2009-04-18,120,49640
2009-04-18,136,49641
2009-04-18,152,49642
2009-04-18,168,49643
2009-04-18,184,49644
2009-04-18,200,49645
2009-04-18,216,49646
2009-04-18,232,49647
2009-04-19,6,49662
2009-04-19,22,49663
2009-04-19,38,49664
2009-04-19,54,49665
2009-04-19,70,49666
2009-04-19,86,49667
2009-04-19,111,49654
2009-04-19,127,49655
2009-04-19,143,49656
2009-04-19,159,49657
2009-04-19,175,49658
2009-04-19,191,49659
2009-04-19,207,49660
2009-04-19,223,49661
2009-04-20,13,49677
2009-04-20,29,49678
2009-04-20,45,49679
2009-04-20,61,49680
2009-04-20,77,49681
2009-04-20,93,49682
2009-04-20,102,49668
2009-04-20,118,49669
2009-04-20,134,49670
2009-04-20,150,49671
2009-04-20,166,49672
2009-04-20,182,49673
2009-04-20,198,49674
2009-04-20,214,49675
2009-04-21,4,49691
2009-04-21,20,49692
2009-04-21,36,49693
2009-04-21,52,49694
2009-04-21,68,49695
2009-04-21,84,49696
2009-04-21,109,49683
2009-04-21,125,49684
2009-04-21,141,49685
2009-04-21,157,49686
2009-04-21,173,49687
2009-04-21,189,49688
2009-04-21,205,49689
2009-04-21,221,49690
2009-04-22,11,49706
2009-04-22,27,49707
2009-04-22,59,49709
2009-04-22,75,49710
2009-04-22,91,49711
2009-04-22,100,49697
2009-04-22,116,49698
2009-04-22,132,49699
2009-04-22,148,49700
2009-04-22,164,49701
2009-04-22,180,49702
2009-04-22,196,49703
2009-04-22,212,49704
2009-04-22,228,49705
2009-04-23,2,49720
2009-04-23,18,49721
2009-04-23,34,49722
2009-04-23,50,49723
2009-04-23,66,49724
2009-04-23,82,49725
2009-04-23,107,49712
2009-04-23,123,49713
2009-04-23,139,49714
2009-04-23,155,49715
2009-04-23,171,49716
2009-04-23,187,49717
2009-04-23,203,49718
2009-04-23,219,49719
2009-04-24,9,49735
2009-04-24,25,49736
2009-04-24,41,49737
2009-04-24,57,49738
2009-04-24,73,49739
2009-04-24,89,49740
2009-04-24,98,49726
2009-04-24,114,49727
2009-04-24,130,49728
2009-04-24,146,49729
2009-04-24,162,49730
2009-04-24,178,49731
2009-04-24,194,49732
2009-04-24,210,49733
2009-04-24,226,49734
2009-04-25,16,49750
2009-04-25,32,49751
2009-04-25,48,49752
2009-04-25,64,49753
2009-04-25,80,49754
2009-04-25,105,49741
2009-04-25,121,49742
2009-04-25,137,49743
2009-04-25,153,49744
2009-04-25,169,49745
2009-04-25,185,49746
2009-04-25,201,49747
2009-04-25,217,49748
2009-04-25,233,49749
2009-04-26,7,49764
2009-04-26,23,49765
2009-04-26,39,49766
2009-04-26,55,49767
2009-04-26,71,49768
2009-04-26,87,49769
2009-04-26,96,49755
2009-04-26,112,49756
2009-04-26,128,49757
2009-04-26,144,49758
2009-04-26,160,49759
2009-04-26,176,49760
2009-04-26,192,49761
2009-04-26,208,49762
2009-04-26,224,49763
2009-04-27,14,49779
2009-04-27,30,49780
2009-04-27,46,49781
2009-04-27,62,49782
2009-04-27,78,49783
2009-04-27,94,49784
2009-04-27,103,49770
2009-04-27,119,49771
2009-04-27,135,49772
2009-04-27,151,49773
2009-04-27,167,49774
2009-04-27,183,49775
2009-04-27,199,49776
2009-04-27,215,49777
2009-04-27,231,49778
2009-04-28,5,49793
2009-04-28,21,49794
2009-04-28,37,49795
2009-04-28,53,49796
2009-04-28,69,49797
2009-04-28,85,49798
2009-04-28,110,49785
2009-04-28,126,49786
2009-04-28,142,49787
2009-04-28,158,49788
2009-04-28,174,49789
2009-04-28,190,49790
2009-04-28,206,49791
2009-04-28,222,49792
2009-04-29,12,49808
2009-04-29,28,49809
2009-04-29,44,49810
2009-04-29,60,49811
2009-04-29,76,49812
2009-04-29,92,49813
2009-04-29,101,49799
2009-04-29,117,49800
2009-04-29,133,49801
2009-04-29,149,49802
2009-04-29,165,49803
2009-04-29,181,49804
2009-04-29,197,49805
2009-04-29,213,49806
2009-04-29,229,49807
2009-04-30,3,49822
2009-04-30,19,49823
2009-04-30,35,49824
2009-04-30,51,49825
2009-04-30,67,49826
2009-04-30,83,49827
2009-04-30,108,49814
2009-04-30,124,49815
2009-04-30,140,49816
2009-04-30,156,49817
2009-04-30,172,49818
2009-04-30,188,49819
2009-04-30,204,49820
2009-04-30,220,49821
2009-05-01,10,49837
2009-05-01,26,49838
2009-05-01,42,49839
2009-05-01,58,49840
2009-05-01,74,49841
2009-05-01,90,49842
2009-05-01,99,49828
2009-05-01,115,49829
2009-05-01,131,49830
2009-05-01,147,49831
2009-05-01,163,49832
2009-05-01,179,49833
2009-05-01,195,49834
2009-05-01,211,49835
2009-05-01,227,49836
2009-05-02,1,49851
2009-05-02,17,49852
2009-05-02,33,49853
2009-05-02,49,49854
2009-05-02,65,49855
2009-05-02,81,49856
2009-05-02,106,49843
2009-05-02,122,49844
2009-05-02,138,49845
2009-05-02,154,49846
2009-05-02,170,49847
2009-05-02,186,49848
2009-05-02,202,49849
2009-05-02,218,49850
2009-05-03,8,49866
2009-05-03,24,49867
2009-05-03,40,49868
2009-05-03,56,49869
2009-05-03,72,49870
2009-05-03,88,49871
2009-05-03,97,49857
2009-05-03,113,49858
2009-05-03,129,49859
2009-05-03,145,49860
2009-05-03,161,49861
2009-05-03,177,49862
2009-05-03,193,49863
2009-05-03,209,49864
2009-05-03,225,49865
2009-05-04,15,49881
2009-05-04,31,49882
2009-05-04,47,49883
2009-05-04,63,49884
2009-05-04,79,49885
2009-05-04,95,49886
2009-05-04,104,49872
2009-05-04,120,49873
2009-05-04,136,49874
2009-05-04,152,49875
2009-05-04,168,49876
2009-05-04,184,49877
2009-05-04,200,49878
2009-05-04,216,49879
2009-05-04,232,49880
2009-05-05,6,49895
2009-05-05,22,49896
2009-05-05,38,49897
2009-05-05,54,49898
2009-05-05,70,49899
2009-05-05,86,49900
2009-05-05,111,49887
2009-05-05,127,49888
2009-05-05,143,49889
2009-05-05,159,49890
2009-05-05,175,49891
2009-05-05,191,49892
2009-05-05,207,49893
2009-05-05,223,49894
2009-05-06,13,49910
2009-05-06,29,49911
2009-05-06,45,49912
2009-05-06,61,49913
2009-05-06,77,49914
2009-05-06,93,49915
2009-05-06,102,49901
2009-05-06,118,49902
2009-05-06,134,49903
2009-05-06,150,49904
2009-05-06,166,49905
2009-05-06,182,49906
2009-05-06,198,49907
2009-05-06,214,49908
2009-05-06,230,49909
2009-05-07,4,49924
2009-05-07,20,49925
2009-05-07,36,49926
2009-05-07,52,49927
2009-05-07,68,49928
2009-05-07,84,49929
2009-05-07,109,49916
2009-05-07,125,49917
2009-05-07,141,49918
2009-05-07,157,49919
2009-05-07,173,49920
2009-05-07,189,49921
2009-05-07,205,49922
2009-05-07,221,49923
2009-05-08,11,49939
2009-05-08,27,49940
2009-05-08,43,49941
2009-05-08,59,49942
2009-05-08,75,49943
2009-05-08,91,49944
2009-05-08,100,49930
2009-05-08,116,49931
2009-05-08,132,49932
2009-05-08,148,49933
2009-05-08,164,49934
2009-05-08,180,49935
2009-05-08,196,49936
2009-05-08,212,49937
2009-05-08,228,49938
2009-05-09,2,49953
2009-05-09,18,49954
2009-05-09,34,49955
2009-05-09,50,49956
2009-05-09,66,49957
2009-05-09,82,49958
2009-05-09,107,49945
2009-05-09,123,49946
2009-05-09,139,49947
2009-05-09,155,49948
2009-05-09,171,49949
2009-05-09,187,49950
2009-05-09,203,49951
2009-05-09,219,49952
2009-05-10,9,49968
2009-05-10,25,49969
2009-05-10,41,49970
2009-05-10,57,49971
2009-05-10,73,49972
2009-05-10,89,49973
2009-05-10,98,49959
2009-05-10,114,49960
2009-05-10,130,49961
2009-05-10,146,49962
2009-05-10,162,49963
2009-05-10,178,49964
2009-05-10,194,49965
2009-05-10,210,49966
2009-05-10,226,49967
2009-05-11,16,49983
2009-05-11,32,49984
2009-05-11,48,49985
2009-05-11,64,49986
2009-05-11,80,49987
2009-05-11,105,49974
2009-05-11,121,49975
2009-05-11,137,49976
2009-05-11,153,49977
2009-05-11,169,49978
2009-05-11,185,49979
2009-05-11,201,49980
2009-05-11,217,49981
2009-05-11,233,49982
2009-05-12,7,49997
2009-05-12,23,49998
2009-05-12,39,49999
2009-05-12,55,50000
2009-05-12,71,50001
2009-05-12,87,50002
2009-05-12,96,49988
2009-05-12,112,49989
2009-05-12,128,49990
2009-05-12,144,49991
2009-05-12,160,49992
2009-05-12,176,49993
2009-05-12,192,49994
2009-05-12,208,49995
2009-05-12,224,49996
2009-05-13,14,50012
2009-05-13,30,50013
2009-05-13,46,50014
2009-05-13,62,50015
2009-05-13,78,50016
2009-05-13,94,50017
2009-05-13,103,50003
2009-05-13,119,50004
2009-05-13,135,50005
2009-05-13,151,50006
2009-05-13,167,50007
2009-05-13,183,50008
2009-05-13,199,50009
2009-05-13,215,50010
2009-05-13,231,50011
2009-05-14,5,50026
2009-05-14,21,50027
2009-05-14,37,50028
