"Date","Site.Code","POC","Site.Latitude","Site.Longitude","Mean.Temp","Min.Temp","Max.Temp","Atm.Press","Ag","As","Al","Ba","Br","Ca","Cr","Co","Cu","Cl","Cd","Ce","Cs","Fe","Hg","K","Mn","Mg","Na","Ni","P","Pb","Rb","S","Sb","Se","Si","Sn","Sr","Ti","V","Zn","Zr","NH4","Cl_ion","Na_ion","K_ion","nitrate","OC","EC","EC_unadjusted","sulfate","pixel.id","path","pixel.longitude","pixel.latitude","elevation","AOD","AOD_uncertainty","angstrom_exp_550_860","AOD_absorption","AOD_nonspherical","small_mode_AOD","medium_mode_AOD","large_mode_AOD","AOD_raw","AOD_uncertainty_raw","angstrom_exp_550_860_raw","AOD_absorption_raw","AOD_nonspherical_raw","small_mode_AOD_raw","medium_mode_AOD_raw","large_mode_AOD_raw","aerosol_retrieval_conf_index","cloud_screen_parameter","cloud_screen_parameter_neighbour_3x3","aerosol_retrieval_flag","column_ozone_climatology","ocean_surface_windspeed_climatology","ocean_surface_windspeed_retrieved","rayleigh_optical_depth","lowest_residual_mixture","aod_mix_01","aod_mix_02","aod_mix_03","aod_mix_04","aod_mix_05","aod_mix_06","aod_mix_07","aod_mix_08","aod_mix_09","aod_mix_10","aod_mix_11","aod_mix_12","aod_mix_13","aod_mix_14","aod_mix_15","aod_mix_16","aod_mix_17","aod_mix_18","aod_mix_19","aod_mix_20","aod_mix_21","aod_mix_22","aod_mix_23","aod_mix_24","aod_mix_25","aod_mix_26","aod_mix_27","aod_mix_28","aod_mix_29","aod_mix_30","aod_mix_31","aod_mix_32","aod_mix_33","aod_mix_34","aod_mix_35","aod_mix_36","aod_mix_37","aod_mix_38","aod_mix_39","aod_mix_40","aod_mix_41","aod_mix_42","aod_mix_43","aod_mix_44","aod_mix_45","aod_mix_46","aod_mix_47","aod_mix_48","aod_mix_49","aod_mix_50","aod_mix_51","aod_mix_52","aod_mix_53","aod_mix_54","aod_mix_55","aod_mix_56","aod_mix_57","aod_mix_58","aod_mix_59","aod_mix_60","aod_mix_61","aod_mix_62","aod_mix_63","aod_mix_64","aod_mix_65","aod_mix_66","aod_mix_67","aod_mix_68","aod_mix_69","aod_mix_70","aod_mix_71","aod_mix_72","aod_mix_73","aod_mix_74","min_chisq_01","min_chisq_02","min_chisq_03","min_chisq_04","min_chisq_05","min_chisq_06","min_chisq_07","min_chisq_08","min_chisq_09","min_chisq_10","min_chisq_11","min_chisq_12","min_chisq_13","min_chisq_14","min_chisq_15","min_chisq_16","min_chisq_17","min_chisq_18","min_chisq_19","min_chisq_20","min_chisq_21","min_chisq_22","min_chisq_23","min_chisq_24","min_chisq_25","min_chisq_26","min_chisq_27","min_chisq_28","min_chisq_29","min_chisq_30","min_chisq_31","min_chisq_32","min_chisq_33","min_chisq_34","min_chisq_35","min_chisq_36","min_chisq_37","min_chisq_38","min_chisq_39","min_chisq_40","min_chisq_41","min_chisq_42","min_chisq_43","min_chisq_44","min_chisq_45","min_chisq_46","min_chisq_47","min_chisq_48","min_chisq_49","min_chisq_50","min_chisq_51","min_chisq_52","min_chisq_53","min_chisq_54","min_chisq_55","min_chisq_56","min_chisq_57","min_chisq_58","min_chisq_59","min_chisq_60","min_chisq_61","min_chisq_62","min_chisq_63","min_chisq_64","min_chisq_65","min_chisq_66","min_chisq_67","min_chisq_68","min_chisq_69","min_chisq_70","min_chisq_71","min_chisq_72","min_chisq_73","min_chisq_74","flag_retrieve_01","flag_retrieve_02","flag_retrieve_03","flag_retrieve_04","flag_retrieve_05","flag_retrieve_06","flag_retrieve_07","flag_retrieve_08","flag_retrieve_09","flag_retrieve_10","flag_retrieve_11","flag_retrieve_12","flag_retrieve_13","flag_retrieve_14","flag_retrieve_15","flag_retrieve_16","flag_retrieve_17","flag_retrieve_18","flag_retrieve_19","flag_retrieve_20","flag_retrieve_21","flag_retrieve_22","flag_retrieve_23","flag_retrieve_24","flag_retrieve_25","flag_retrieve_26","flag_retrieve_27","flag_retrieve_28","flag_retrieve_29","flag_retrieve_30","flag_retrieve_31","flag_retrieve_32","flag_retrieve_33","flag_retrieve_34","flag_retrieve_35","flag_retrieve_36","flag_retrieve_37","flag_retrieve_38","flag_retrieve_39","flag_retrieve_40","flag_retrieve_41","flag_retrieve_42","flag_retrieve_43","flag_retrieve_44","flag_retrieve_45","flag_retrieve_46","flag_retrieve_47","flag_retrieve_48","flag_retrieve_49","flag_retrieve_50","flag_retrieve_51","flag_retrieve_52","flag_retrieve_53","flag_retrieve_54","flag_retrieve_55","flag_retrieve_56","flag_retrieve_57","flag_retrieve_58","flag_retrieve_59","flag_retrieve_60","flag_retrieve_61","flag_retrieve_62","flag_retrieve_63","flag_retrieve_64","flag_retrieve_65","flag_retrieve_66","flag_retrieve_67","flag_retrieve_68","flag_retrieve_69","flag_retrieve_70","flag_retrieve_71","flag_retrieve_72","flag_retrieve_73","flag_retrieve_74"
2000-10-31,"CSN_06-085-0004",5,37.339666,-121.888575,14,7,20,763,0.002,0,0.0149,0.066,0.0054,0.0454,0,0,0.0061,0.007,0.001,0.061,0.019,0.141,0,0.069,0.0031,0.008,0.219,0.003,0.002,0.0069,0.001,0.226,0.002,0,0.076,0.019,0.001,0.007,0,0.0305,0.002,0.76,NA,0.25,0,2.66,NA,NA,NA,0.66,"P042_004957","P042",-121.880142211914,37.337158203125,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,285,1.96679306030273,NA,0.097092017531395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-11-05,"CSN_06-067-0006",5,38.613779,-121.368014,13,7,22,758,0.003,0,0,0.051,0.0044,0.0152,0,0,0.001,0.006,0,0.022,0.023,0.0425,0,0.0983,0,0.026,0.237,0.002,0,0.0096,0.001,0.707,0,0.001,0.0535,0.013,0,0.0054,0.0023,0.0036,0,2.66,NA,0.126,0,7.08,NA,NA,NA,2.1,"P045_006701","P045",-121.365684509277,38.6252059936523,23,NA,NA,NA,NA,NA,NA,NA,NA,0.367692708969116,0.0628213956952095,1.11731839179993,0,0,0.140405043959618,0.0185054149478674,0.20878766477108,NA,0.125,0.152777776122093,2,282,1.77948820590973,NA,0.0968045890331268,18,0.078369140625,0.078125,0.077880859375,0.103515625,0.10302734375,0.1025390625,0.12744140625,0.126953125,0.12646484375,0.1513671875,0.2314453125,0.23095703125,0.2568359375,0.28125,0.3056640625,0.330078125,0.3798828125,0.404296875,0.27734375,0.201171875,0.2529296875,0.2275390625,0.2275390625,0.2021484375,0.17626953125,0.17626953125,0.17578125,0.15087890625,0.150390625,0.150390625,0.2822265625,0.3076171875,0.3076171875,0.33203125,0.3818359375,0.40625,0.4306640625,0.4296875,0.27734375,0.20068359375,0.384765625,0.3837890625,0.4091796875,0.43359375,0.4580078125,0.482421875,0.455078125,0.4033203125,0.27734375,0.20068359375,0.3056640625,0.3798828125,0.150390625,0.3544921875,0.20166015625,0.125,0.17626953125,0.12548828125,0.099853515625,0.10009765625,0.099853515625,0.099609375,0.20166015625,0.251953125,0.27734375,0.27734375,0.125,0.150390625,0.17578125,0.20068359375,0.099609375,0.099609375,0.12451171875,0.14990234375,122.75,123.75,124.5,115.25,117.5,119.75,112.5,115.25,118.25,113.25,87.25,87.5,81.75,76.5,71.75,67.25,58.375,54.75,82.5,103.5,91.5,98,98,104.75,111.75,112,112.25,119.5,119.75,120,86,81,81,76,67,62.5,58,57.625,87,105.75,81.75,81,76.75,71.75,66.75,61.75,63,68.75,91,108,70,56.875,116.75,59.625,98,123.75,104,121.25,131,129,129.5,130.5,96.5,83,77.25,77.75,121,113.25,106,99.5,130,130.5,122.75,115.75,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2000-11-23,"CSN_06-019-0008",5,36.781333,-119.77319,9,5,14,758,0,0.001,0,0.049,0.0058,0.0575,0.002,0,0.004,0.07,0,0,0.012,0.119,0,0.379,0.005,0,0.181,0.0019,0,0.0096,0.001,0.594,0.014,0.001,0.0965,0.009,0.001,0.0117,0.001,0.028,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P043_009097","P043",-119.768997192383,36.7945556640625,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5,278,0.985329747200012,NA,0.0955707654356956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-11-23,"CSN_06-085-0004",5,37.339666,-121.888575,11,8,15,767,0.011,0.0055,0,0.067,0.006,0.0221,0.001,0,0.0038,0.016,0,0.042,0,0.0807,0,0.15,0.001,0,0.184,0,0,0.005,0,0.663,0.002,0,0.048,0.015,0,0.0068,0.0027,0.0118,0,2.59,NA,0.19,0.065,7.48,NA,NA,NA,1.88,"P043_008228","P043",-121.879608154297,37.326114654541,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5,280,1.77948820590973,NA,0.0970574915409088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-12-02,"CSN_06-019-0008",5,36.781333,-119.77319,8,5,13,753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P042_005986","P042",-119.764854431152,36.7936668395996,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5,290,0.689066886901855,NA,0.0955707654356956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-12-02,"CSN_06-085-0004",5,37.339666,-121.888575,10,4,18,761,0.001,0.0041,0,0.142,0.0074,0.065,0.0031,0,0.0116,0.069,0,0,0.005,0.247,0,0.329,0.0084,0,0.253,0.0039,0,0.0076,0,0.441,0,0,0.135,0.011,0.004,0.0046,0,0.0274,0,2.05,NA,0.3,0.24,7.44,NA,NA,NA,1.12,"P042_004957","P042",-121.880142211914,37.337158203125,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,288,0.641043901443481,NA,0.097092017531395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-12-11,"CSN_06-019-0008",5,36.781333,-119.77319,10,6,15,752,0,0.001,0.014,0.049,0.0057,0.022,0.0024,0,0.001,0.101,0,0.038,0,0.0808,0,0.237,0.0035,0.018,0.016,0,0,0.011,0,0.59,0.002,0,0.0548,0.012,0.001,0.0064,0,0.03,0.001,3.09,NA,0.098,0.225,8.93,NA,NA,NA,1.7,"P041_002436","P041",-119.760032653809,36.77294921875,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5,290,0.689066886901855,NA,0.0955821424722672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-12-14,"CSN_06-085-0004",5,37.339666,-121.888575,14,11,17,765,0.005,0,0.0109,0.076,0.001,0.043,0.0027,0,0.004,0.361,0,0.015,0.016,0.0859,0.005,0.025,0,0.009,0.381,0.0031,0,0.0098,0.001,0.194,0,0,0.034,0.011,0.001,0.004,0,0.0063,0,0.131,NA,1.14,0.06,1.34,NA,NA,NA,0.74,"P046_006311","P046",-121.902542114258,37.3353614807129,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,288,0.641043901443481,NA,0.0971150472760201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-01-01,"CSN_06-019-0008",5,36.781333,-119.77319,8,0,18,755,0.009,0.0101,0.035,0.12,0.0142,0.0173,0,0,0.0154,1.32,0,0.076,0.038,0.119,0.002,1.36,0.001,0.017,0.299,0,0,0.03,0,1.65,0.008,0,0.0879,0.022,0.0059,0.0086,0.001,0.057,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P044_010308","P044",-119.773918151855,36.775505065918,129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,312,0.589294910430908,NA,0.0955935046076775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-01-01,"CSN_06-067-0006",5,38.613779,-121.368014,7,2,17,762,0.006,0.0059,0.045,0.103,0.0102,0.0391,0,0,0.0269,0.683,0.005,0.006,0,0.0993,0,1.66,0.0044,0.078,0.003,0.0019,0,0.0435,0.001,0.747,0.01,0.001,0.0474,0.02,0.0214,0.041,0.0057,0.107,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P044_006783","P044",-121.356552124023,38.5995330810547,22,0.319042265415192,0.0371072441339493,0.387549072504044,0,0,0.0918493419885635,0.0152298910543323,0.211968511343002,0.319042265415192,0.0371072441339493,0.387549072504044,0,0,0.0918493419885635,0.0152298910543323,0.211968511343002,NA,0.8125,0.625,0,314,0.255540430545807,NA,0.0968160703778267,19,0.0521240234375,0.078125,0.077880859375,0.07763671875,0.0771484375,0.1025390625,0.12744140625,0.15234375,0.20263671875,0.27734375,0.102783203125,0.12841796875,0.12841796875,0.1279296875,0.15283203125,0.177734375,0.20263671875,0.2529296875,0.302734375,0.3515625,0.2529296875,0.27734375,0.27734375,0.27734375,0.3017578125,0.3017578125,0.30078125,0.326171875,0.3251953125,0.3251953125,0.12841796875,0.12841796875,0.15380859375,0.1533203125,0.17822265625,0.203125,0.2529296875,0.27734375,0.3515625,0.3759765625,0.15380859375,0.15380859375,0.17919921875,0.2041015625,0.20361328125,0.25390625,0.2783203125,0.328125,0.40234375,0.3759765625,0.15283203125,0.2275390625,0.3251953125,0.22802734375,0.3017578125,0.22509765625,0.30078125,0.2509765625,0.1748046875,0.17529296875,0.14990234375,0.12451171875,0.27734375,0.27734375,0.27734375,0.27734375,0.2001953125,0.2255859375,0.2509765625,0.2509765625,0.124267578125,0.12451171875,0.1494140625,0.1748046875,16.75,14.71875,14.8125,14.96875,15.125,13.5,12.09375,10.875,8.6875,6.203125,14.375,12.96875,12.96875,12.96875,11.65625,10.46875,9.34375,7.5,6.0625,5.046875,8.375,7.640625,7.5625,7.40625,6.671875,6.546875,6.421875,5.796875,5.71875,5.65625,14.15625,14.125,12.9375,12.78125,11.5625,10.40625,8.5,7.53125,5.625,5.03125,14.40625,14.28125,13.28125,12.125,11.78125,9.875,8.78125,7.140625,5.4375,5.390625,11.90625,8.6875,5.75,9.0625,6.8125,8.90625,7.28125,8.4375,11.28125,11.53125,12.71875,14.03125,7.96875,8.0625,8.1875,8.3125,10.71875,10,9.375,9.625,14.5,14.75,13.8125,13.03125,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-01-10,"CSN_06-019-0008",5,36.781333,-119.77319,8,5,12,746,0.008,0.002,0.016,0.051,0,0.019,0,0,0.001,0.018,0,0.041,0.019,0.0344,0.001,0.157,0.001,0,0.177,0,0,0.005,0.002,0.19,0.012,0,0.048,0.019,0.001,0.003,0,0.0223,0,1.44,NA,0.09,0.161,4.82,NA,NA,NA,0.643,"P043_009097","P043",-119.768997192383,36.7945556640625,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5,312,0.589294910430908,NA,0.0955707654356956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
